,cod_ibge,qnt_produzida,uf
176,4128609,5.416499999999999,PR
177,4105409,5.7776,PR
178,4106506,2.8888,PR
179,4111209,3.6109999999999998,PR
180,4115309,3.6109999999999998,PR
181,4118501,1.8054999999999999,PR
182,4124806,3.6109999999999998,PR
183,4126272,2.8888,PR
184,4126652,2.8888,PR
185,4128708,2.8888,PR
186,4123857,1372.1799999999998,PR
187,4103958,736.644,PR
188,4104428,11898.244999999999,PR
189,4108452,292.491,PR
190,4108650,417.0705,PR
191,4109401,41418.17,PR
192,4110201,586.7874999999999,PR
193,4113304,3.6109999999999998,PR
194,4119301,21925.992,PR
195,4120903,1.0833,PR
196,4121752,3430.45,PR
197,4122156,4.6943,PR
198,4127965,736.644,PR
199,4109658,2585.4759999999997,PR
200,4114401,559.7049999999999,PR
201,4117602,16068.949999999999,PR
202,4107736,5281.0875,PR
203,4110102,3065.7389999999996,PR
204,4110508,1355.9305,PR
205,4120606,115.55199999999999,PR
206,4127007,4437.919,PR
207,4110706,3060.3224999999998,PR
208,4121505,4549.86,PR
209,4122008,911.7774999999999,PR
210,4118600,2495.201,PR
211,4118709,328.601,PR
212,4101309,4495.695,PR
213,4125100,1482.3155,PR
214,4125605,18560.539999999997,PR
215,4113205,17170.305,PR
216,4120101,2714.7498,PR
217,4100400,356.40569999999997,PR
218,4101804,14458.444,PR
219,4102307,3157.0973,PR
220,4104204,8793.8683,PR
221,4104253,1794.667,PR
222,4106209,20133.1305,PR
223,4106902,12.9996,PR
224,4107652,389.988,PR
225,4114302,918.9994999999999,PR
226,4100301,346.65599999999995,PR
227,4104105,1307.5430999999999,PR
228,4119103,1099.5494999999999,PR
229,4121208,4658.19,PR
230,4122305,1982.4389999999999,PR
231,4127601,2365.205,PR
232,3305901,71.4978,RJ
233,2700300,15.1662,AL
234,2702306,1.8054999999999999,AL
235,4300307,7.2219999999999995,RS
236,4304309,39.721,RS
237,4313425,1.8054999999999999,RS
238,4315008,8.6664,RS
239,4315057,1.8054999999999999,RS
240,4315073,1.8054999999999999,RS
241,4317202,12.638499999999999,RS
242,4317905,5.416499999999999,RS
243,4318499,4.3332,RS
244,4321808,14.443999999999999,RS
245,4322301,28.887999999999998,RS
246,4302204,38.637699999999995,RS
247,4304002,4.3332,RS
248,4306007,43.331999999999994,RS
249,4306734,5.7776,RS
250,4307450,5.416499999999999,RS
251,4309605,9.0275,RS
252,4309704,12.9996,RS
253,4312302,1.4444,RS
254,4313011,7.2219999999999995,RS
255,4315404,1.8054999999999999,RS
256,4319109,11.194099999999999,RS
257,4321402,8.6664,RS
258,4321477,16.249499999999998,RS
259,4321907,27.0825,RS
260,4300505,10.1108,RS
261,4300646,1.4444,RS
262,4303400,8.6664,RS
263,4306072,7.2219999999999995,RS
264,4306924,7.2219999999999995,RS
265,4308508,9.0275,RS
266,4310504,0.7222,RS
267,4311601,16.249499999999998,RS
268,4313805,9.0275,RS
269,4314498,1.8054999999999999,RS
270,4314704,3.6109999999999998,RS
271,4315909,3.6109999999999998,RS
272,4320206,10.832999999999998,RS
273,4321329,3.6109999999999998,RS
274,4323101,1.0833,RS
275,4323507,1.8054999999999999,RS
276,4300901,40.4432,RS
277,4301552,7.2219999999999995,RS
278,4301701,32.498999999999995,RS
279,4301925,5.7776,RS
280,4303806,4.3332,RS
281,4304853,21.665999999999997,RS
282,4305116,7.9441999999999995,RS
283,4306973,14.443999999999999,RS
284,4307005,15.888399999999999,RS
285,4307203,3.2499,RS
286,4308706,25.9992,RS
287,4308904,93.886,RS
288,4311908,25.276999999999997,RS
289,4314134,10.832999999999998,RS
290,4314787,3.6109999999999998,RS
291,4319703,18.055,RS
292,4320602,3.6109999999999998,RS
293,4321634,34.3045,RS
294,4322905,43.331999999999994,RS
295,4301800,7.2219999999999995,RS
296,4303202,1624.9499999999998,RS
297,4309803,1624.9499999999998,RS
298,4318606,14.443999999999999,RS
299,4322186,30.3324,RS
300,4303301,3.2499,RS
301,4303707,16.249499999999998,RS
302,4305207,16.249499999999998,RS
303,4312179,5.7776,RS
304,4316303,38.998799999999996,RS
305,4316477,10.832999999999998,RS
306,4319307,5.416499999999999,RS
307,4319372,13.721799999999998,RS
308,4320578,2.8888,RS
309,4306353,1.0833,RS
310,4309001,1.4444,RS
311,4319208,2.8888,RS
312,4320321,5.416499999999999,RS
313,4322343,9.0275,RS
314,4300208,39.721,RS
315,4300455,1.8054999999999999,RS
316,4301503,12.9996,RS
317,4305405,10.832999999999998,RS
318,4305900,3.6109999999999998,RS
319,4314308,7.2219999999999995,RS
320,4300471,16.249499999999998,RS
321,4302154,2.8888,RS
322,4305157,4.3332,RS
323,4305306,11.194099999999999,RS
324,4305850,10.832999999999998,RS
325,4310850,6.4998,RS
326,4311429,11.5552,RS
327,4312955,5.416499999999999,RS
328,4313490,26.7214,RS
329,4313706,38.998799999999996,RS
330,4314456,8.6664,RS
331,4316428,3.6109999999999998,RS
332,4318457,4.3332,RS
333,4319364,5.416499999999999,RS
334,4320107,5.416499999999999,RS
335,4304903,3.6109999999999998,RS
336,4304952,3403.3675,RS
337,4305371,10.1108,RS
338,4305504,220.271,RS
339,4306304,306.935,RS
340,4308854,2.8888,RS
341,4309902,16159.224999999999,RS
342,4311809,28.887999999999998,RS
343,4312138,5.7776,RS
344,4312625,2058.27,RS
345,4314779,8.6664,RS
346,4317558,9.3886,RS
347,4318051,7.5831,RS
348,4320503,18.055,RS
349,4320909,2.5277,RS
350,4322558,11.9163,RS
351,4323408,11.5552,RS
352,4302220,12.9996,RS
353,4302238,1215.8237,RS
354,4307500,21.665999999999997,RS
355,4310009,23.1104,RS
356,4315354,45.498599999999996,RS
357,4316709,7.5831,RS
358,4312658,3.6109999999999998,RS
359,4320305,3.2499,RS
360,4321006,14.443999999999999,RS
361,4323200,1.4444,RS
362,4302006,4.3332,RS
363,4308300,11.5552,RS
364,4309951,6.4998,RS
365,4311254,54.165,RS
366,4320800,12.638499999999999,RS
367,4322152,10.1108,RS
368,4300661,259.99199999999996,RS
369,4300703,14.443999999999999,RS
370,4301404,8.6664,RS
371,4306452,2.1666,RS
372,4309258,24.915899999999997,RS
373,4309407,9.749699999999999,RS
374,4310306,7.5831,RS
375,4310579,1.8054999999999999,RS
376,4312807,10.832999999999998,RS
377,4312906,6.4998,RS
378,4313300,24.1937,RS
379,4314001,5.7776,RS
380,4315172,8.305299999999999,RS
381,4315206,1.8054999999999999,RS
382,4318440,27.0825,RS
383,4319711,2.8888,RS
384,4320404,11.5552,RS
385,4323606,2.5277,RS
386,4302303,37409.96,RS
387,4303608,5281.0875,RS
388,4304622,2437.4249999999997,RS
389,4310439,155.99519999999998,RS
390,4311304,11826.025,RS
391,4312377,568.7325,RS
392,4312617,8124.749999999999,RS
393,4314464,8.6664,RS
394,4318200,44234.75,RS
395,4318622,26576.96,RS
396,4322509,5940.094999999999,RS
397,4300802,72.22,RS
398,4302105,6.4998,RS
399,4302253,411.654,RS
400,4304804,270.825,RS
401,4305108,32.498999999999995,RS
402,4305934,81.24749999999999,RS
403,4305959,10.832999999999998,RS
404,4307864,54.165,RS
405,4307906,64.99799999999999,RS
406,4308201,14.443999999999999,RS
407,4308607,21.665999999999997,RS
408,4313086,5.416499999999999,RS
409,4317251,12.9996,RS
410,4319000,92.0805,RS
411,4322806,12.9996,RS
412,4314472,39.721,RS
413,4310538,2.8888,RS
414,4316907,73.3033,RS
415,4319125,216.66,RS
416,4300109,185.9665,RS
417,4310751,315.9625,RS
418,4313102,72.22,RS
419,4315503,45.137499999999996,RS
420,4320651,315.9625,RS
421,4301206,146.2455,RS
422,4304200,86.66399999999999,RS
423,4307815,10.832999999999998,RS
424,4309159,19.499399999999998,RS
425,4309571,10.4719,RS
426,4309753,173.32799999999997,RS
427,4311239,14.8051,RS
428,4314068,25.276999999999997,RS
429,4316808,101.10799999999999,RS
430,4320263,34.6656,RS
431,4320677,155.273,RS
432,4320701,19.138299999999997,RS
433,4322533,139.02349999999998,RS
434,4322608,227.493,RS
435,4322707,14.443999999999999,RS
436,4302451,32.498999999999995,RS
437,4304614,2.1666,RS
438,4305587,8.305299999999999,RS
439,4306205,68.609,RS
440,4308078,202.21599999999998,RS
441,4308433,7.5831,RS
442,4310363,67.1646,RS
443,4312054,37.5544,RS
444,4314159,18.055,RS
445,4315131,25.9992,RS
446,4315156,25.276999999999997,RS
447,4315453,2.1666,RS
448,4315800,7.2219999999999995,RS
449,4316758,12.638499999999999,RS
450,4321303,5.0554,RS
451,4321451,17.3328,RS
452,4323770,1.4444,RS
453,4303004,14.443999999999999,RS
454,4305132,10.832999999999998,RS
455,4313391,7.2219999999999995,RS
456,4314027,72.22,RS
457,4314076,3.2499,RS
458,4315701,7.2219999999999995,RS
