cod_ibge,qnt_produzida,uf
2505907,432,PB
2502607,360,PB
2510204,60,PB
2510402,245,PB
2511301,368,PB
2513604,92,PB
2502102,720,PB
2504405,1080,PB
2505303,36,PB
2505600,90,PB
2506608,720,PB
2507002,330,PB
2511004,87,PB
2513356,160,PB
2513505,960,PB
2514305,90,PB
2515708,40,PB
2500106,432,PB
2503555,960,PB
2505402,864,PB
2506707,1320,PB
2508000,400,PB
2509008,390,PB
2509396,216,PB
2512309,1590,PB
2514552,910,PB
2516607,1500,PB
2516706,240,PB
2507804,275,PB
2513000,171,PB
2513406,100,PB
2514701,275,PB
2514909,240,PB
2517100,15,PB
2501534,11,PB
2505006,102,PB
2506202,7,PB
2507705,84,PB
2510303,5,PB
2511400,156,PB
2515401,10,PB
2516755,78,PB
2500734,32,PB
2501351,150,PB
2503902,150,PB
2504702,1,PB
2504850,1,PB
2508505,450,PB
2509701,300,PB
2510600,15,PB
2510659,1,PB
2512200,13,PB
2514107,16,PB
2514800,113,PB
2515203,1,PB
2515500,23,PB
2516300,13,PB
2516508,540,PB
2517407,11,PB
2500536,4,PB
2501575,10,PB
2501708,11,PB
2502508,4,PB
2503100,1,PB
2504355,30,PB
2506509,1,PB
2513851,1,PB
2513943,1,PB
2514008,10,PB
2500577,2,PB
2500908,520,PB
2501609,23,PB
2505105,20,PB
2510105,5,PB
2510501,3,PB
2512002,5,PB
2512705,5,PB
2516102,1,PB
2501005,540,PB
2503506,1400,PB
2516409,1200,PB
2504157,240,PB
2505709,1000,PB
2512747,160,PB
2516003,530,PB
2501203,240,PB
2506004,108,PB
2509503,60,PB
2515104,32,PB
2500304,840,PB
2500403,23,PB
2501104,205,PB
2501500,256,PB
2502706,70,PB
2509339,54,PB
2511608,320,PB
2515906,120,PB
2500502,150,PB
2500809,580,PB
2501906,350,PB
2503605,11,PB
2505204,64,PB
2505808,80,PB
2506301,112,PB
2508208,48,PB
2508554,13,PB
2509800,720,PB
2511707,72,PB
2511806,100,PB
2515609,40,PB
2515930,60,PB
2502151,30,PB
2504009,80,PB
2506103,75,PB
2508307,27,PB
2509206,43,PB
2512408,24,PB
2512507,81,PB
2515807,22,PB
2503803,48,PB
2506400,40,PB
2506806,150,PB
2506905,720,PB
2507200,240,PB
2507606,462,PB
2509404,300,PB
2512754,22,PB
2513109,45,PB
2501302,38,PB
2506251,5,PB
2509909,21,PB
2513158,36,PB
2517001,30,PB
2501401,3,PB
2504033,10,PB
2505238,80,PB
2505279,6,PB
2507101,72,PB
2507309,56,PB
2508901,10,PB
2509057,6,PB
2509305,3,PB
2512721,5,PB
2504900,7,PB
2507903,40,PB
2509107,16,PB
2511509,200,PB
2512762,30,PB
2514453,200,PB
2515005,200,PB
2515302,12,PB
2515971,10,PB
2511202,320,PB
2511905,5,PB
4100608,501,PR
4100905,1775,PR
4106704,4511,PR
4107108,1265,PR
4108908,280,PR
4110300,2084,PR
4111308,136,PR
4112603,2030,PR
4113502,1012,PR
4115002,200,PR
4115903,372,PR
4116505,320,PR
4117107,60,PR
4118006,1500,PR
4118105,2125,PR
4118303,1128,PR
4118402,29,PR
4119707,1070,PR
4120200,27,PR
4121000,2500,PR
4123303,1625,PR
4123709,2760,PR
4123956,740,PR
4124202,760,PR
4124608,6900,PR
4125902,230,PR
4126702,600,PR
4127304,750,PR
4128625,1710,PR
4100707,78000,PR
4100509,8300,PR
4103370,62650,PR
4103479,8000,PR
4106605,3200,PR
4107256,475,PR
4107520,105,PR
4108320,55000,PR
4109906,693,PR
4110607,51600,PR
4111555,885,PR
4114708,510,PR
4115101,49750,PR
4117206,180,PR
4118857,13530,PR
4118907,1198,PR
4125357,163,PR
4126900,746,PR
4128104,660,PR
4105508,20935,PR
4105607,1904,PR
4109104,1725,PR
4110409,4226,PR
4112405,24984,PR
4113007,26616,PR
4122602,1776,PR
4125555,3244,PR
4126108,3440,PR
4126801,134,PR
4127908,9848,PR
4100459,5627,PR
4103008,48680,PR
4103909,94860,PR
4108601,96750,PR
4112207,20400,PR
4112959,113725,PR
4116109,7640,PR
4116802,60000,PR
4120655,97470,PR
4121356,62381,PR
4128005,258200,PR
4101705,16956,PR
4102505,33600,PR
4104303,72500,PR
4106555,6910,PR
4107504,96300,PR
4107553,24922,PR
4107702,55580,PR
4110805,10490,PR
4113734,97979,PR
4114005,146754,PR
4118808,45838,PR
4121109,54817,PR
4122503,39650,PR
4127205,22824,PR
4101150,8310,PR
4102109,19456,PR
4102208,8242,PR
4103404,3741,PR
4105102,11130,PR
4105904,1496,PR
4108106,6125,PR
4109203,2616,PR
4110003,11872,PR
4110904,703,PR
4111902,7728,PR
4113601,7356,PR
4113809,5316,PR
4114104,17212,PR
4116307,6759,PR
4116406,1125,PR
4116901,3500,PR
4120408,2021,PR
4123402,14575,PR
4123600,900,PR
4124509,4230,PR
4128302,3324,PR
4100806,25486,PR
4102802,23108,PR
4108007,9685,PR
4116000,750,PR
4120002,2448,PR
4120333,12202,PR
4120507,32390,PR
4126504,51383,PR
4107306,20570,PR
4107801,24057,PR
4107900,28405,PR
4111100,30282,PR
4111605,19698,PR
4117404,28755,PR
4125308,65562,PR
4114203,8000,PR
4114807,31478,PR
4115200,36390,PR
4117503,13422,PR
4126256,11828,PR
4101408,34450,PR
4101507,13620,PR
4103503,6950,PR
4103800,10525,PR
4112108,4811,PR
4114906,35840,PR
4115754,3522,PR
4117297,4140,PR
4122701,10750,PR
4103701,56530,PR
4109807,34674,PR
4113700,98405,PR
4119657,10395,PR
4122404,30418,PR
4126678,10150,PR
4103206,7240,PR
4103305,16745,PR
4106852,10650,PR
4107603,12100,PR
4113106,28185,PR
4115507,2835,PR
4122107,9680,PR
4101655,7132,PR
4101853,10200,PR
4104402,11855,PR
4108551,12583,PR
4108700,6030,PR
4111506,12132,PR
4112504,14250,PR
4113429,11568,PR
4113759,12046,PR
4114500,18200,PR
4117271,6980,PR
4122172,12851,PR
4122651,2985,PR
4125001,86851,PR
4125803,22430,PR
4101903,12819,PR
4112702,9815,PR
4117214,2477,PR
4121307,57984,PR
4123204,2654,PR
4124707,5527,PR
4126009,49243,PR
4128401,48956,PR
4100103,412,PR
4101101,27467,PR
4102406,51324,PR
4106001,28430,PR
4106407,95238,PR
4111001,45468,PR
4113403,72569,PR
4116604,11179,PR
4117008,13278,PR
4121901,954,PR
4123105,9187,PR
4123907,97812,PR
4124301,9591,PR
4126405,144342,PR
4102703,11060,PR
4103602,45280,PR
4111803,13730,PR
4112900,13150,PR
4121802,8790,PR
4124103,26937,PR
4106100,17440,PR
4107009,2720,PR
4107751,3020,PR
4109708,11850,PR
4111704,7260,PR
4112306,10740,PR
4119202,11860,PR
4126207,360,PR
4104709,3452,PR
4109005,8450,PR
4112801,6084,PR
4120705,7060,PR
4122909,6100,PR
4124004,11460,PR
4125407,32796,PR
4126603,13016,PR
4127809,12450,PR
4128500,34500,PR
4110078,3730,PR
4117305,67200,PR
4121703,32740,PR
4127106,375,PR
4127502,136000,PR
4128534,48225,PR
4101606,37670,PR
4112009,18020,PR
4119400,55620,PR
4126306,16320,PR
4104659,43129,PR
4104907,90766,PR
4117701,72828,PR
4119905,45035,PR
4102000,188233,PR
4107157,3020,PR
4107538,29020,PR
4108205,56485,PR
4108809,99713,PR
4110656,16140,PR
4112751,25616,PR
4114609,78000,PR
4115358,46468,PR
4115853,21500,PR
4117222,36251,PR
4117453,70984,PR
4117909,134010,PR
4118451,13876,PR
4120853,14900,PR
4123501,75100,PR
4125456,6024,PR
4125753,17960,PR
4127403,160110,PR
4127700,147475,PR
4127957,54623,PR
4101051,21775,PR
4103057,7111,PR
4103354,49500,PR
4103453,34949,PR
4104055,30315,PR
4104600,26480,PR
4104808,300000,PR
4105003,35768,PR
4106308,126600,PR
4107124,5577,PR
4109302,30271,PR
4109757,8200,PR
4110052,14548,PR
4113452,24285,PR
4116703,74625,PR
4123824,16500,PR
4124020,71000,PR
4127858,15792,PR
4105300,63330,PR
4108304,31500,PR
4110953,43340,PR
4115606,19406,PR
4115804,30975,PR
4116059,45722,PR
4121257,7944,PR
4124053,55897,PR
4125704,157265,PR
4126355,48499,PR
4128559,30360,PR
4101002,10400,PR
4102752,2770,PR
4104501,34850,PR
4119004,13800,PR
4119806,5800,PR
4120358,17820,PR
4121406,15000,PR
4123808,16200,PR
4102604,7100,PR
4103024,5100,PR
4103156,6650,PR
4106571,6100,PR
4107207,14880,PR
4107405,7900,PR
4107850,7560,PR
4108403,16100,PR
4114351,5200,PR
4115408,17200,PR
4116950,4250,PR
4117255,14840,PR
4119251,2900,PR
4121604,32400,PR
4122800,8850,PR
4123006,7990,PR
4124400,10650,PR
4125209,6980,PR
4128609,15050,PR
4103222,44310,PR
4105409,40000,PR
4106506,19200,PR
4111209,26450,PR
4115309,12000,PR
4118501,56130,PR
4124806,26200,PR
4126272,2870,PR
4126652,4625,PR
4128708,39700,PR
4103040,16200,PR
4113254,5280,PR
4115739,4676,PR
4117800,21435,PR
4119608,34409,PR
4123857,29800,PR
4103958,15160,PR
4104428,100481,PR
4104451,29473,PR
4107546,7831,PR
4108452,29028,PR
4108650,26328,PR
4109401,151740,PR
4110201,5200,PR
4113304,21520,PR
4115457,4725,PR
4117057,10909,PR
4119301,76230,PR
4120150,10624,PR
4120903,33670,PR
4121752,40140,PR
4122156,45382,PR
4127965,19100,PR
4128658,8942,PR
4105706,36800,PR
4106456,22000,PR
4109658,10400,PR
4114401,68250,PR
4117602,15000,PR
4107736,29830,PR
4108957,12120,PR
4110102,74100,PR
4110508,28118,PR
4111407,28525,PR
4120606,90920,PR
4127007,94650,PR
4110706,84300,PR
4113908,23687,PR
4121505,28450,PR
4122008,37101,PR
4102901,6900,PR
4106803,32200,PR
4108502,3500,PR
4118600,3600,PR
4118709,5200,PR
4120309,5400,PR
4128203,4500,PR
4101309,17000,PR
4125100,16650,PR
4125605,32000,PR
4100202,7641,PR
4105201,41478,PR
4128633,9000,PR
4113205,32400,PR
4120101,11424,PR
4100400,6499,PR
4101804,50155,PR
4102307,16651,PR
4103107,6334,PR
4104006,5542,PR
4104204,35351,PR
4104253,22807,PR
4105805,923,PR
4106209,35068,PR
4106902,665,PR
4107652,3254,PR
4111258,17811,PR
4114302,21029,PR
4119152,274,PR
4119509,3195,PR
4120804,1419,PR
4122206,3991,PR
4125506,16164,PR
4127882,1383,PR
4101200,17,PR
4109500,16,PR
4109609,26,PR
4116208,30,PR
4118204,28,PR
4100301,34992,PR
4104105,8400,PR
4119103,20912,PR
4121208,22050,PR
4122305,22903,PR
4127601,28054,PR
2601102,1008,PE
2602001,2112,PE
2605301,3360,PE
2606309,115,PE
2607307,1200,PE
2614303,648,PE
2609907,900,PE
2612455,315,PE
2612554,900,PE
2615607,750,PE
2604304,3822,PE
2609303,240,PE
2610400,24,PE
2612208,114,PE
2613503,436,PE
2614006,203,PE
2616100,31,PE
2600104,279,PE
2602506,211,PE
2603405,60,PE
2603900,3456,PE
2605608,1500,PE
2606903,1463,PE
2607109,156,PE
2607703,432,PE
2611533,1056,PE
2612471,198,PE
2612802,630,PE
2613602,1980,PE
2613909,575,PE
2614402,540,PE
2614600,2160,PE
2615706,150,PE
2615904,432,PE
2601201,103,PE
2601805,180,PE
2605103,2016,PE
2606606,45,PE
2609154,216,PE
2614105,90,PE
2600203,28,PE
2603009,1288,PE
2605152,108,PE
2608750,3,PE
2609808,5,PE
2611101,39,PE
2612604,17,PE
2601607,16,PE
2603926,228,PE
2605707,1,PE
2607406,2,PE
2608057,10,PE
2611002,48,PE
2614808,630,PE
2600500,30,PE
2602803,36,PE
2610806,378,PE
2615805,216,PE
2616001,31,PE
2600609,84,PE
2601706,90,PE
2601904,288,PE
2602605,18,PE
2603108,1575,PE
2603801,42,PE
2604106,122,PE
2608008,27,PE
2610905,63,PE
2611200,70,PE
2611705,108,PE
2612406,120,PE
2613008,840,PE
2613107,8,PE
2614709,135,PE
2604155,53,PE
2605806,21,PE
2612505,2,PE
2612703,62,PE
2614501,470,PE
2615003,15,PE
2616183,28,PE
2616209,44,PE
2602209,425,PE
2604908,336,PE
2605400,20,PE
2608107,425,PE
2608909,621,PE
2609105,161,PE
2609709,717,PE
2610509,916,PE
2612109,157,PE
2601003,405,PE
2602100,4680,PE
2602407,42,PE
2603207,57,PE
2603306,135,PE
2603702,66,PE
2604700,72,PE
2606002,2100,PE
2606507,150,PE
2608255,90,PE
2608305,760,PE
2608404,105,PE
2608602,480,PE
2608800,270,PE
2610103,18,PE
2610301,135,PE
2612307,1248,PE
2613206,7200,PE
2615102,60,PE
2600302,360,PE
2600807,198,PE
2605004,9,PE
2606705,83,PE
2608701,810,PE
2610202,1800,PE
2600708,5,PE
2607653,11,PE
2604502,33,PE
2616407,30,PE
2600906,36,PE
2201200,1639,PI
2201507,938,PI
2201770,68,PI
2201960,360,PI
2202059,440,PI
2202174,364,PI
2203701,1182,PI
2205409,624,PI
2205458,154,PI
2205805,910,PI
2205854,230,PI
2206100,258,PI
2206209,1707,PI
2206670,296,PI
2206803,304,PI
2208403,1096,PI
2208502,176,PI
2209971,121,PI
2201919,1364,PI
2202000,775,PI
2202083,108,PI
2202539,121,PI
2202653,67,PI
2202703,3109,PI
2202729,67,PI
2204659,11,PI
2205706,519,PI
2206696,253,PI
2207702,70,PI
2208304,2252,PI
2209872,424,PI
2210052,420,PI
2200400,444,PI
2201606,64,PI
2202737,202,PI
2203255,164,PI
2203305,189,PI
2205508,826,PI
2205557,285,PI
2205581,236,PI
2206308,104,PI
2206407,396,PI
2206720,158,PI
2207793,136,PI
2211001,1170,PI
2211100,1908,PI
2200301,1021,PI
2201051,362,PI
2201945,432,PI
2202026,337,PI
2202208,1413,PI
2202406,544,PI
2202604,1105,PI
2202711,310,PI
2203420,630,PI
2205276,952,PI
2205516,423,PI
2205573,406,PI
2206357,698,PI
2206753,387,PI
2206951,276,PI
2207900,1241,PI
2209906,210,PI
2210409,711,PI
2210656,630,PI
2200103,555,PI
2200202,402,PI
2200509,2313,PI
2200608,717,PI
2201002,1037,PI
2201408,496,PI
2204105,2100,PI
2204600,873,PI
2205250,432,PI
2205540,198,PI
2207108,988,PI
2207504,1650,PI
2207751,208,PI
2208809,3652,PI
2209450,130,PI
2209807,1436,PI
2210508,1966,PI
2200905,787,PI
2201176,306,PI
2203503,2052,PI
2204006,294,PI
2204709,1246,PI
2205599,1524,PI
2206902,758,PI
2208106,792,PI
2208601,27,PI
2209153,349,PI
2209609,193,PI
2210383,1105,PI
2211308,891,PI
2211407,221,PI
2201150,420020,PI
2208908,163924,PI
2209203,156320,PI
2211209,548862,PI
2200806,432,PI
2201705,441,PI
2202752,450,PI
2203602,2430,PI
2205607,50886,PI
2205904,226,PI
2206001,203,PI
2208551,120,PI
2210631,58466,PI
2202251,1144,PI
2203800,1312,PI
2203909,901,PI
2204501,4493,PI
2205102,11172,PI
2205300,144,PI
2206704,229,PI
2207850,1071,PI
2209005,1440,PI
2209708,854,PI
2210102,680,PI
2210391,880,PI
2200459,5835,PI
2201309,16202,PI
2201903,204653,PI
2203107,504,PI
2203230,163493,PI
2204402,70590,PI
2206605,30316,PI
2207405,71849,PI
2208700,5778,PI
2209302,1080,PI
2209757,1364,PI
2200707,475,PI
2201929,20,PI
2201988,629,PI
2202307,2400,PI
2202505,274,PI
2202851,25,PI
2203354,25,PI
2203453,139,PI
2203750,53,PI
2204550,234,PI
2205532,187,PI
2207355,630,PI
2209559,148,PI
2210359,28,PI
2210607,132,PI
2210953,630,PI
2211357,145,PI
2201101,1863,PI
2202901,21342,PI
2203008,3598,PI
2203206,1366,PI
2205524,605,PI
2206654,529,PI
2207603,1440,PI
2208858,297,PI
2210623,751,PI
2200954,430,PI
2201804,319,PI
2202075,395,PI
2202778,251,PI
2203404,162,PI
2204352,1490,PI
2204808,156,PI
2207009,1544,PI
2207553,144,PI
2208007,2520,PI
2209104,285,PI
2209377,785,PI
2209351,450,PI
2209856,1147,PI
2209955,160,PI
2210201,1800,PI
2210375,624,PI
2210938,144,PI
2210979,141,PI
2211704,144,PI
2200251,1050,PI
2200277,1296,PI
2204204,26,PI
2206506,90,PI
2208205,1872,PI
2209401,34,PI
2210300,81,PI
2200053,749,PI
2201556,1347,PI
2201572,372,PI
2201739,21,PI
2202091,2613,PI
2202109,1500,PI
2202117,67,PI
2202133,300,PI
2202455,44,PI
2202554,448,PI
2202802,135,PI
2203271,611,PI
2203859,345,PI
2204154,150,PI
2204303,630,PI
2204907,765,PI
2205003,450,PI
2205151,1051,PI
2205201,115,PI
2205359,23,PI
2205565,202,PI
2205953,782,PI
2206050,353,PI
2207959,105,PI
2207207,1588,PI
2207306,436,PI
2207777,1176,PI
2207801,1969,PI
2207934,202,PI
2208650,27,PI
2208874,439,PI
2209500,378,PI
2209658,163,PI
2210003,166,PI
2210706,486,PI
2210805,555,PI
2210904,1086,PI
2211506,235,PI
2211605,187,PI
3300605,100,RJ
3302056,74,RJ
3303104,50,RJ
3304102,360,RJ
3306156,600,RJ
3300159,24,RJ
3300902,115,RJ
3302106,105,RJ
3304706,136,RJ
3305133,198,RJ
3301157,75,RJ
3300936,86,RJ
3302403,5703,RJ
3304151,100,RJ
3301108,32,RJ
3301504,150,RJ
3300506,300,RJ
3301603,6,RJ
3304607,40,RJ
3305901,30,RJ
3301306,115,RJ
3304524,26,RJ
3300407,55,RJ
3304409,34,RJ
3306305,9,RJ
3300308,22,RJ
3303856,12,RJ
2700102,148,AL
2701605,266,AL
2703304,450,AL
2705002,350,AL
2706422,98,AL
2702405,400,AL
2705804,44,AL
2707107,270,AL
2701803,300,AL
2702504,200,AL
2704609,114,AL
2706109,39,AL
2706208,6,AL
2706406,825,AL
2707206,1575,AL
2708006,1000,AL
2708402,1020,AL
2708956,261,AL
2700706,1250,AL
2700904,70,AL
2703403,200,AL
2703700,1050,AL
2704401,390,AL
2705408,98,AL
2705705,42,AL
2706000,170,AL
2700805,192,AL
2701209,396,AL
2702553,90,AL
2703106,4400,AL
2704906,8,AL
2704807,6,AL
2705309,120,AL
2706307,1500,AL
2706604,314,AL
2707602,3536,AL
2709004,30,AL
2700300,1890,AL
2701506,145,AL
2702009,620,AL
2702355,4400,AL
2702603,21,AL
2702900,4500,AL
2704104,1300,AL
2704203,3485,AL
2708808,1200,AL
2709103,3350,AL
2705903,800,AL
2708204,840,AL
2709202,4500,AL
2701902,182,AL
2703007,43,AL
2707008,1,AL
2708105,100,AL
2708303,65,AL
2709301,50,AL
2709400,29,AL
2700409,120,AL
2701100,1000,AL
2701308,420,AL
2701704,120,AL
2702108,336,AL
2702801,200,AL
2703809,140,AL
2705507,310,AL
2705606,350,AL
2700201,14486,AL
2701001,198,AL
2701407,525,AL
2702306,12960,AL
2703759,100,AL
2704005,390,AL
2707800,16,AL
2708600,273,AL
2709152,355,AL
2702702,32,AL
2703205,236,AL
2706703,160,AL
2706802,6,AL
2707503,160,AL
2401107,178,RN
2401453,1800,RN
2404408,13,RN
2408003,360,RN
2413359,165,RN
2411056,6,RN
2401008,488,RN
2402303,169,RN
2403707,18,RN
2404309,352,RN
2401305,36,RN
2405207,34,RN
2407609,26,RN
2408706,3,RN
2414456,7,RN
2414605,438,RN
2400208,18,RN
2400703,2,RN
2402501,6,RN
2404705,6,RN
2404853,4,RN
2406106,6,RN
2412807,1,RN
2400406,38,RN
2402907,259,RN
2403202,318,RN
2403301,125,RN
2407005,89,RN
2407252,110,RN
2410801,266,RN
2412500,403,RN
2414753,135,RN
2400505,350,RN
2403905,129,RN
2404903,153,RN
2406007,329,RN
2407302,167,RN
2408607,201,RN
2409407,124,RN
2410009,130,RN
2410207,348,RN
2410504,31,RN
2410702,73,RN
2411007,81,RN
2411908,157,RN
2413607,145,RN
2413805,41,RN
2414100,119,RN
2414902,57,RN
2400604,100,RN
2400901,225,RN
2404002,68,RN
2405900,113,RN
2406908,140,RN
2407401,120,RN
2408409,96,RN
2409308,70,RN
2410603,47,RN
2413557,68,RN
2414506,235,RN
2404101,1,RN
2404507,1,RN
2407203,15,RN
2400307,25,RN
2403756,1,RN
2409704,2,RN
2401651,126,RN
2402709,75,RN
2403806,63,RN
2406502,80,RN
2414159,60,RN
2402006,35,RN
2404804,2,RN
2405603,5,RN
2411809,6,RN
2412104,9,RN
2413409,1,RN
2414308,14,RN
2400109,2,RN
2403004,6,RN
2403103,6,RN
2403400,6,RN
2405702,24,RN
2408508,2,RN
2408904,12,RN
2411429,5,RN
2412401,20,RN
2408805,6,RN
2410108,68,RN
2401503,48,RN
2402808,45,RN
2406403,21,RN
2407906,30,RN
2411106,24,RN
2411205,4,RN
2411700,1,RN
2412302,180,RN
2412906,54,RN
2413300,90,RN
2413706,150,RN
2414001,120,RN
2401701,180,RN
2404606,80,RN
2405306,48,RN
2406155,32,RN
2406205,12,RN
2406304,60,RN
2406601,46,RN
2407807,25,RN
2408300,8,RN
2409100,30,RN
2409209,24,RN
2410306,60,RN
2410900,66,RN
2409332,30,RN
2411502,40,RN
2412609,120,RN
2412708,48,RN
2413102,90,RN
2413508,35,RN
2414704,4,RN
2414803,120,RN
2407500,39,RN
2410405,75,RN
2408953,42,RN
2413904,46,RN
2414407,21,RN
2402600,324,RN
2407104,20,RN
2408201,20,RN
2412203,35,RN
2403608,8,RN
2401404,28,RN
2402204,24,RN
2403509,5,RN
2404200,27,RN
2407708,120,RN
2409803,40,RN
2413201,32,RN
2414209,24,RN
2415008,16,RN
4300307,3200,RS
4304309,5805,RS
4310405,24160,RS
4313425,15300,RS
4315008,4700,RS
4315057,3465,RS
4315073,1470,RS
4317202,11700,RS
4317905,15486,RS
4318499,900,RS
4321808,7620,RS
4322103,10962,RS
4322301,5833,RS
4301859,1300,RS
4302204,5040,RS
4302378,8100,RS
4302600,3360,RS
4304002,15650,RS
4306007,26903,RS
4306320,11550,RS
4306734,24840,RS
4307450,9800,RS
4309605,16160,RS
4309704,5250,RS
4312302,1260,RS
4313011,5040,RS
4315404,4860,RS
4319109,9660,RS
4320230,3825,RS
4321402,9600,RS
4321477,6000,RS
4321907,15600,RS
4323705,3960,RS
4300505,2922,RS
4300646,1628,RS
4303400,6000,RS
4305801,960,RS
4306072,3330,RS
4306429,7200,RS
4306924,900,RS
4307302,11790,RS
4308508,9874,RS
4309126,3096,RS
4310504,3210,RS
4311601,3600,RS
4312708,4050,RS
4313441,3000,RS
4313466,2160,RS
4313805,2513,RS
4314498,1900,RS
4314704,4792,RS
4315552,5760,RS
4315909,2648,RS
4316204,2880,RS
4320206,18687,RS
4321329,5796,RS
4321857,3150,RS
4321956,4441,RS
4323101,10176,RS
4323507,2900,RS
4300901,3000,RS
4301552,5440,RS
4301701,29866,RS
4301925,2304,RS
4302055,2268,RS
4303806,19800,RS
4304853,4000,RS
4305116,3402,RS
4306130,3840,RS
4306957,720,RS
4306973,6750,RS
4307005,10800,RS
4307203,1968,RS
4307559,2250,RS
4308052,800,RS
4308250,8640,RS
4308706,3360,RS
4308904,29700,RS
4310462,3024,RS
4310702,5400,RS
4310900,12180,RS
4311908,6210,RS
4312005,1366,RS
4314134,5100,RS
4314787,2200,RS
4315313,18000,RS
4319703,6720,RS
4320602,4680,RS
4321634,4284,RS
4322905,10572,RS
4301800,18000,RS
4303202,3390,RS
4309803,33600,RS
4311700,3710,RS
4312203,3150,RS
4313607,6600,RS
4316600,16500,RS
4317954,4680,RS
4318424,8640,RS
4318606,10000,RS
4322186,9360,RS
4303301,4680,RS
4303707,7920,RS
4305207,4752,RS
4309506,4805,RS
4312179,4937,RS
4315107,1320,RS
4316303,10540,RS
4316477,1258,RS
4319307,2520,RS
4319372,5463,RS
4320578,2581,RS
4302501,5904,RS
4305009,26280,RS
4306353,894,RS
4306932,20968,RS
4307831,13860,RS
4309001,11822,RS
4314555,3540,RS
4315958,6960,RS
4317509,14970,RS
4317707,28927,RS
4318903,71325,RS
4319158,53000,RS
4319208,13710,RS
4320321,1602,RS
4322343,900,RS
4323754,12747,RS
4300208,6564,RS
4300455,6800,RS
4301503,1758,RS
4302584,3672,RS
4305405,24400,RS
4305702,17280,RS
4305871,1980,RS
4305900,29760,RS
4310207,4020,RS
4310413,3840,RS
4313334,3234,RS
4313904,7680,RS
4314308,21420,RS
4317806,30120,RS
4319737,4200,RS
4300471,8955,RS
4301958,2430,RS
4302154,10320,RS
4304705,31050,RS
4305157,4800,RS
4305306,8220,RS
4305850,4320,RS
4310850,3000,RS
4311429,4320,RS
4312955,1080,RS
4313490,4160,RS
4313706,121200,RS
4314456,3000,RS
4316428,3600,RS
4317756,9450,RS
4318457,2700,RS
4319364,2400,RS
4320107,11676,RS
4300059,14000,RS
4303558,3900,RS
4304903,27000,RS
4304952,7200,RS
4305371,9400,RS
4305504,18000,RS
4305975,27840,RS
4306304,12000,RS
4307054,2610,RS
4308854,2610,RS
4309902,31500,RS
4311809,19125,RS
4312138,4993,RS
4312625,5174,RS
4312674,780,RS
4314100,12040,RS
4314779,27501,RS
4316105,17940,RS
4316733,10000,RS
4317558,3180,RS
4318051,8160,RS
4320503,25514,RS
4320909,16800,RS
4322558,6000,RS
4323358,25080,RS
4323408,11548,RS
4300554,3120,RS
4302220,15933,RS
4302238,11600,RS
4304101,1680,RS
4306106,80400,RS
4307500,10200,RS
4308458,19800,RS
4310009,19550,RS
4310876,6510,RS
4311155,31260,RS
4315354,1800,RS
4316436,7050,RS
4316451,14964,RS
4316709,44600,RS
4305603,15180,RS
4311270,5960,RS
4312658,33924,RS
4320305,11310,RS
4321006,8200,RS
4321469,324,RS
4323200,15040,RS
4302006,5822,RS
4308300,4400,RS
4309951,1710,RS
4311254,10000,RS
4312427,630,RS
4318465,2196,RS
4320800,4800,RS
4322152,949,RS
4300661,17150,RS
4300703,17323,RS
4301404,7680,RS
4306452,7163,RS
4309258,7200,RS
4309407,15600,RS
4310306,4818,RS
4310579,3705,RS
4312351,8000,RS
4312757,5204,RS
4312807,10270,RS
4312906,24000,RS
4313300,12285,RS
4314001,8910,RS
4315172,5910,RS
4315206,7733,RS
4318440,12698,RS
4319711,2970,RS
4320404,11520,RS
4322350,9800,RS
4323606,3360,RS
4302303,75810,RS
4303608,2160,RS
4303673,10850,RS
4304622,33600,RS
4307401,35000,RS
4310439,15000,RS
4311122,1485,RS
4311304,36450,RS
4312377,2860,RS
4312617,153000,RS
4314464,15750,RS
4318200,27200,RS
4318622,5000,RS
4322509,143550,RS
4300802,10100,RS
4302105,400,RS
4302253,2425,RS
4304804,6480,RS
4305108,35000,RS
4305934,2310,RS
4305959,6570,RS
4307864,7140,RS
4307906,11200,RS
4308201,3360,RS
4308607,3150,RS
4312385,216,RS
4313086,667,RS
4313359,2430,RS
4314548,1210,RS
4317251,750,RS
4319000,3445,RS
4322806,6300,RS
4323309,4500,RS
4304655,5172,RS
4310553,2880,RS
4311130,15300,RS
4311205,14472,RS
4314472,8256,RS
4315321,2700,RS
4317400,9606,RS
4322202,28380,RS
4322376,1600,RS
4302907,4620,RS
4306379,1610,RS
4310538,2844,RS
4311106,5940,RS
4312104,6453,RS
4313037,1920,RS
4316907,990,RS
4319125,3000,RS
4319406,8400,RS
4319604,5208,RS
4319802,1568,RS
4321493,4140,RS
4323457,5760,RS
4300109,11662,RS
4306700,2205,RS
4308003,896,RS
4308409,1036,RS
4310751,3375,RS
4313102,4800,RS
4315503,3070,RS
4318432,280,RS
4320651,1998,RS
4301206,18360,RS
4304200,24948,RS
4307815,8224,RS
4309159,7200,RS
4309571,6300,RS
4309753,12600,RS
4311239,3838,RS
4312153,12000,RS
4314068,3318,RS
4316808,20878,RS
4320263,6912,RS
4320677,14580,RS
4320701,3780,RS
4322533,13300,RS
4322608,45992,RS
4322707,9250,RS
4301008,7584,RS
4302402,849,RS
4302451,8000,RS
4304614,1260,RS
4304697,231,RS
