cod_ibge,qnt_produzida,uf
4306908,145680,RS
4314175,140556,RS
4314506,17952,RS
4314605,152000,RS
4317004,111000,RS
4301073,1650,RS
4304507,157500,RS
4304663,34019,RS
4305124,22440,RS
4306056,36000,RS
4312450,6000,RS
4314209,39690,RS
4314407,79200,RS
4318804,151800,RS
4322327,19250,RS
4301305,156344,RS
4307104,46800,RS
4311007,121500,RS
4305439,5507,RS
4315602,44800,RS
4317301,84512,RS
1100452,726,RO
1100700,792,RO
1100809,3360,RO
1100940,48217,RO
1101104,9210,RO
1100338,9360,RO
1100205,41920,RO
1100080,600,RO
1101492,5400,RO
1100403,71940,RO
1100023,22731,RO
1100130,48953,RO
1100262,87153,RO
1101757,7103,RO
1100114,124,RO
1101609,2999,RO
1100346,1980,RO
1100148,3000,RO
1100320,45000,RO
1101500,10011,RO
1100015,2500,RO
1100379,1800,RO
1100049,6000,RO
1100908,10083,RO
1100098,3390,RO
1100502,4800,RO
1100288,12800,RO
1100296,13676,RO
1100924,131350,RO
1101450,4700,RO
1100189,6500,RO
1101476,100,RO
1101484,3201,RO
1100304,150500,RO
1100031,103899,RO
1100056,131825,RO
1100064,10980,RO
1100072,171944,RO
1101468,161460,RO
1400050,80000,RR
1400100,20400,RR
1400159,66000,RR
1400175,2100,RR
1400282,7514,RR
1400308,1400,RR
4200804,2640,SC
4202081,1907,SC
4202099,378,SC
4202156,3114,SC
4204905,7380,SC
4205001,23760,SC
4206405,16920,SC
4206603,4199,SC
4207650,2843,SC
4208401,2829,SC
4211009,1464,SC
4212007,34375,SC
4212239,5200,SC
4214151,1932,SC
4215075,1260,SC
4215208,662,SC
4215554,1260,SC
4216255,356,SC
4216701,8200,SC
4217204,2079,SC
4218756,695,SC
4200507,4410,SC
4200556,1230,SC
4202578,5700,SC
4203105,2640,SC
4203501,79800,SC
4204103,9470,SC
4204202,38850,SC
4204350,1110,SC
4204400,7524,SC
4204707,9320,SC
4204756,954,SC
4205357,1485,SC
4205431,592,SC
4206652,11340,SC
4207759,6540,SC
4207858,3564,SC
4208955,1980,SC
4210506,9270,SC
4210902,5920,SC
4211405,2970,SC
4211454,1875,SC
4211652,15960,SC
4212106,7230,SC
4212908,7280,SC
4213153,1350,SC
4214201,14835,SC
4215356,3036,SC
4215687,750,SC
4215695,2980,SC
4215752,4620,SC
4216008,2018,SC
4216909,10800,SC
4217154,858,SC
4217303,5700,SC
4217550,6300,SC
4217758,735,SC
4217956,3240,SC
4218855,3080,SC
4200101,159900,SC
4202537,9300,SC
4204459,5940,SC
4205175,3744,SC
4205308,45840,SC
4205605,5040,SC
4207684,35880,SC
4209177,3696,SC
4209458,5400,SC
4210555,2400,SC
4211850,36600,SC
4212270,23000,SC
4213401,16500,SC
4216107,59520,SC
4219101,18975,SC
4219507,34782,SC
4219705,15450,SC
4200408,58080,SC
4201604,495,SC
4203006,7040,SC
4203154,3300,SC
4203907,14946,SC
4204004,1304,SC
4205209,5796,SC
4205506,18810,SC
4206702,1320,SC
4206751,1266,SC
4206801,600,SC
4207577,1350,SC
4208609,1610,SC
4209003,1760,SC
4209201,184,SC
4209706,10890,SC
4210035,1386,SC
4210050,297,SC
4210704,920,SC
4211801,1760,SC
4213005,165,SC
4214409,6359,SC
4215406,130,SC
4217907,9000,SC
4218509,1304,SC
4219176,3260,SC
4219309,7420,SC
4200754,600,SC
4201273,150,SC
4201653,230,SC
4204301,4880,SC
4207601,520,SC
4207700,1000,SC
4207809,9360,SC
4208005,750,SC
4209854,750,SC
4211876,350,SC
4212601,300,SC
4213104,1700,SC
4213906,90,SC
4217501,720,SC
4219606,325,SC
4202131,21810,SC
4203808,84300,SC
4207908,41700,SC
4208104,62850,SC
4210100,96000,SC
4210308,38490,SC
4211108,16270,SC
4212205,54140,SC
4213609,23980,SC
4215679,13600,SC
4218251,1400,SC
4218301,23480,SC
4203303,7500,SC
4215000,38400,SC
4215802,3300,SC
4200051,6120,SC
4202875,29050,SC
4203600,222300,SC
4204806,49500,SC
4205555,11200,SC
4211058,7636,SC
4213302,10200,SC
4213351,2550,SC
4215505,8839,SC
4216057,765,SC
4219150,10368,SC
4219853,17808,SC
4201000,10800,SC
4202438,5400,SC
4202602,30960,SC
4203402,42780,SC
4203253,23064,SC
4204152,2088,SC
4204178,17856,SC
4204558,12744,SC
4209300,46800,SC
4211751,28800,SC
4211892,2520,SC
4212056,5904,SC
4215059,744,SC
4216800,27000,SC
4200309,5460,SC
4201901,2535,SC
4202859,342,SC
4205100,252,SC
4209508,90,SC
4209904,270,SC
4213708,825,SC
4214003,1365,SC
4214508,2975,SC
4214607,390,SC
4214805,1755,SC
4215307,800,SC
4217808,3040,SC
4218608,1353,SC
4219358,2376,SC
4219408,585,SC
4205159,334,SC
4214706,88,SC
4200200,3120,SC
4201802,2625,SC
4204194,2496,SC
4207403,900,SC
4208500,15477,SC
4212700,4290,SC
4219200,2730,SC
4203956,678,SC
4206207,203,SC
4207205,198,SC
4207304,35,SC
4208807,420,SC
4218400,254,SC
4218707,2970,SC
4204251,90,SC
4204608,4680,SC
4205456,3960,SC
4207007,4680,SC
4211207,1102,SC
4219002,216,SC
4201406,1031,SC
4205191,162,SC
4210803,150,SC
4217709,75,SC
4218806,129,SC
3529658,1632,SP
3535200,500,SP
3535903,600,SP
3540259,216,SP
3540408,496,SP
3544509,204,SP
3546108,204,SP
3546603,158,SP
3547403,3900,SP
3547650,90,SP
3547205,504,SP
3549003,390,SP
3556958,360,SP
3515202,144,SP
3515509,300,SP
3518008,726,SP
3520707,2225,SP
3528205,1050,SP
3529609,3280,SP
3530003,374,SP
3534757,900,SP
3536901,360,SP
3501202,2520,SP
3501806,3000,SP
3510708,10169,SP
3512902,720,SP
3536257,300,SP
3540309,2592,SP
3544202,7800,SP
3556107,90,SP
3557105,1080,SP
3500204,1008,SP
3500907,3000,SP
3504602,1560,SP
3504800,540,SP
3511300,900,SP
3517505,2772,SP
3517901,1324,SP
3519402,2160,SP
3519808,1500,SP
3521150,600,SP
3524501,720,SP
3525706,14850,SP
3529500,480,SP
3530300,1700,SP
3530409,900,SP
3533007,5265,SP
3533908,1160,SP
3534005,360,SP
3534203,11253,SP
3535002,6350,SP
3536604,8840,SP
3539608,3240,SP
3540804,2400,SP
3549805,1140,SP
3553401,4500,SP
3555356,2304,SP
3555604,1050,SP
3557154,2160,SP
3503703,256,SP
3509304,150,SP
3511102,396,SP
3511201,630,SP
3514924,276,SP
3514957,162,SP
3533254,1350,SP
3535101,3600,SP
3535705,600,SP
3538105,720,SP
3545605,1800,SP
3551900,600,SP
3552601,1152,SP
3504206,550,SP
3515905,900,SP
3516804,1325,SP
3516903,1800,SP
3518909,2033,SP
3528304,2880,SP
3532868,2380,SP
3533304,1000,SP
3549250,450,SP
3528106,990,SP
3531001,513,SP
3531407,2700,SP
3532504,3960,SP
3532603,4680,SP
3532702,710,SP
3539905,270,SP
3551306,900,SP
3555703,1184,SP
3521507,600,SP
3528858,350,SP
3533502,1890,SP
3544806,450,SP
3556008,600,SP
3505500,15080,SP
3512001,3380,SP
3512100,3900,SP
3517406,70820,SP
3521309,31524,SP
3524204,5361,SP
3529708,58809,SP
3531902,42240,SP
3533601,14571,SP
3534302,6930,SP
3544905,7520,SP
3549409,10913,SP
3503000,6024,SP
3508207,4640,SP
3517703,12886,SP
3520103,7227,SP
3524105,31990,SP
3513207,2520,SP
3516200,3289,SP
3523701,504,SP
3525409,2160,SP
3536307,3960,SP
3537008,1798,SP
3542701,380,SP
3543105,840,SP
3543600,600,SP
3549508,5400,SP
3506102,6600,SP
3515608,126,SP
3518602,3960,SP
3524303,13212,SP
3531308,1920,SP
3531506,1113,SP
3539004,750,SP
3539509,2100,SP
3546504,525,SP
3553104,477,SP
3553203,254,SP
3553658,300,SP
3553708,5270,SP
3554409,4500,SP
3556800,4770,SP
3556909,525,SP
3505609,208,SP
3507803,1260,SP
3514601,1080,SP
3518859,100,SP
3525102,7200,SP
3527603,5850,SP
3540200,2640,SP
3540903,6735,SP
3543402,1470,SP
3547502,500,SP
3547601,6240,SP
3551405,2400,SP
3551504,480,SP
3551702,1500,SP
3501004,8602,SP
3505906,12540,SP
3509403,1344,SP
3510906,945,SP
3546256,360,SP
3547908,1800,SP
3502101,81,SP
3511003,4648,SP
3520442,1900,SP
3523008,5587,SP
3530102,1440,SP
3532108,192,SP
3537404,4752,SP
3552304,10709,SP
3552551,972,SP
3502804,20700,SP
3506201,2330,SP
3518206,12250,SP
3526506,2504,SP
3544400,1062,SP
3548054,22200,SP
3556305,648,SP
3501103,1152,SP
3504404,1200,SP
3505104,562,SP
3506409,2139,SP
3506508,32335,SP
3507704,3465,SP
3507753,11160,SP
3508108,1620,SP
3511904,360,SP
3512506,6418,SP
3516507,1410,SP
3517109,8400,SP
3527256,2400,SP
3527702,450,SP
3537305,15840,SP
3537701,4080,SP
3555208,1644,SP
3508801,2636,SP
3517000,1044,SP
3517208,1185,SP
3517307,1824,SP
3527108,540,SP
3541604,5280,SP
3544608,2511,SP
3500709,2475,SP
3503406,2994,SP
3503604,125,SP
3507456,1502,SP
3518107,36,SP
3519105,12000,SP
3526803,17160,SP
3527504,580,SP
3536570,780,SP
3538907,5250,SP
3539400,731,SP
3540101,312,SP
3542503,1755,SP
3555505,1980,SP
3555901,115,SP
3505203,4719,SP
3505302,1557,SP
3506805,699,SP
3507308,1915,SP
3514106,3113,SP
3522000,3320,SP
3522901,413,SP
3525300,11959,SP
3528007,7298,SP
3529807,3344,SP
3536703,13260,SP
3500550,42000,SP
3503109,25482,SP
3504503,51200,SP
3511409,51360,SP
3519253,13494,SP
3521804,100848,SP
3523503,1260,SP
3535804,82350,SP
3502309,483,SP
3507506,1789,SP
3512308,735,SP
3536109,2100,SP
3503208,6000,SP
3506706,3600,SP
3507407,1350,SP
3514007,700,SP
3516853,3984,SP
3519600,5400,SP
3522703,19000,SP
3529302,9240,SP
3532058,2088,SP
3532900,2160,SP
3543709,330,SP
3546900,1120,SP
3552700,5266,SP
3554755,144,SP
3502002,1980,SP
3513702,3600,SP
3514304,724,SP
3519303,420,SP
3548906,6480,SP
3507902,12150,SP
3512704,1080,SP
3523602,780,SP
3543907,650,SP
3554706,5517,SP
3503307,10800,SP
3512209,13650,SP
3512407,961,SP
3521408,1567,SP
3526704,7200,SP
3526902,3240,SP
3546207,2046,SP
3546702,260,SP
3510401,270,SP
3525854,432,SP
3530904,158,SP
3538709,2880,SP
3544004,2000,SP
3545159,50,SP
3547007,5250,SP
3550407,350,SP
3554508,280,SP
3500303,10783,SP
3539301,21600,SP
3540705,7200,SP
3546306,4500,SP
3508702,360,SP
3510807,44291,SP
3523800,3720,SP
3530508,7950,SP
3549102,315,SP
3549706,3150,SP
3550803,198,SP
3553302,2100,SP
3553609,2520,SP
3556404,2400,SP
3503802,900,SP
3515152,2055,SP
3557303,900,SP
3522604,3888,SP
3530706,12600,SP
3530805,11880,SP
3548005,660,SP
3509502,1920,SP
3512803,420,SP
3514908,447,SP
3519055,2520,SP
3520509,840,SP
3524709,432,SP
3531803,382,SP
3533403,60,SP
3545803,800,SP
3552403,1400,SP
3501905,187,SP
3536802,900,SP
3538204,1440,SP
3551603,840,SP
3552106,2520,SP
3514403,204,SP
3526001,1311,SP
3531605,159,SP
3534807,732,SP
3536406,900,SP
3547106,480,SP
3555109,900,SP
3500105,1350,SP
3515806,1800,SP
3516002,1020,SP
3520806,660,SP
3527405,1600,SP
3528908,100,SP
3534609,477,SP
3534906,683,SP
3536000,1500,SP
3540853,374,SP
3543808,2430,SP
3544707,225,SP
3545100,700,SP
3501301,150,SP
3502408,1500,SP
3509106,500,SP
3515129,2520,SP
3515301,250,SP
3515350,2520,SP
3520608,450,SP
3525607,4130,SP
3528700,3485,SP
3529203,9120,SP
3530201,9600,SP
3532207,460,SP
3538303,943,SP
3539202,1630,SP
3541208,7180,SP
3541307,960,SP
3542206,62890,SP
3542404,3390,SP
3543238,2484,SP
3544251,9544,SP
3545506,2565,SP
3547700,14541,SP
3552908,27650,SP
3553906,290,SP
3554300,7731,SP
3519006,1242,SP
3519204,3240,SP
3541802,300,SP
3542008,6000,SP
3555000,2376,SP
3501400,96,SP
3514700,9408,SP
3515657,750,SP
3516606,2550,SP
3516705,4500,SP
3527801,2848,SP
3529005,2160,SP
3533700,2427,SP
3534500,558,SP
3540002,1260,SP
3504008,23096,SP
3509809,44160,SP
3510005,98894,SP
3513306,23056,SP
3516101,22881,SP
3519501,36000,SP
3519907,38450,SP
3527900,10800,SP
3528809,81740,SP
3532157,24160,SP
3535309,91807,SP
3535507,13680,SP
3537156,26760,SP
3539707,32572,SP
3541703,4380,SP
3553955,15419,SP
3506300,14130,SP
3510153,5600,SP
3557204,7920,SP
3515194,8280,SP
3515400,15000,SP
3520905,4290,SP
3528601,6346,SP
3533809,24792,SP
3534708,13680,SP
3538808,32190,SP
3543204,46250,SP
3545407,47600,SP
3546405,111600,SP
3550506,46200,SP
3551207,7200,SP
3553005,5550,SP
3554201,7560,SP
3554607,2730,SP
3505005,16860,SP
3508009,87390,SP
3512605,37414,SP
3521705,161963,SP
3522406,278064,SP
3522802,42748,SP
3523206,84000,SP
3532827,1113,SP
3543501,14060,SP
3553807,94600,SP
3553856,43426,SP
3500758,7590,SP
3502200,32550,SP
3509452,16800,SP
3518503,7200,SP
3522307,115200,SP
3507001,2625,SP
3511508,1120,SP
3511607,8820,SP
3526407,349,SP
3540507,396,SP
3541653,6242,SP
3554003,15000,SP
3502705,6000,SP
3510203,105600,SP
3517604,20000,SP
3543006,2160,SP
3543253,7200,SP
3519709,840,SP
3537800,360,SP
3537909,35100,SP
3550209,45600,SP
3502903,3740,SP
3510302,2940,SP
3521002,262,SP
3523909,1080,SP
3528403,1280,SP
3540606,840,SP
3545209,480,SP
3545308,4000,SP
3550605,1620,SP
3551108,6000,SP
3552205,2100,SP
3557006,1450,SP
3524006,36,SP
3504107,3000,SP
3507605,2000,SP
3523404,210,SP
3532009,303,SP
3556354,1216,SP
3538006,2952,SP
3554102,2340,SP
3554805,300,SP
3518404,185,SP
3527207,66,SP
3540754,99,SP
3544301,360,SP
1701002,1800,TO
1706506,29907,TO
1712454,1080,TO
1713809,900,TO
1701309,1200,TO
1702109,15915,TO
1702307,1188,TO
1703008,6079,TO
1713957,2016,TO
1714880,1036,TO
1715705,30059,TO
1717206,13534,TO
1718865,24570,TO
1722081,1613,TO
1722107,1260,TO
1700251,27000,TO
1701903,67145,TO
1703206,3090,TO
1703909,140000,TO
1706001,41760,TO
1707108,47000,TO
1707207,11436,TO
1708254,11525,TO
1708304,33000,TO
1709302,40204,TO
1711803,1610,TO
1712504,64041,TO
1713205,27700,TO
1713304,39639,TO
1713700,7500,TO
1716653,3186,TO
1718709,20715,TO
1721257,24538,TO
1702000,46302,TO
1704600,1900,TO
1706100,11800,TO
1707306,6420,TO
1707553,6768,TO
1708205,13600,TO
1711902,140000,TO
1715002,22500,TO
1715507,5112,TO
1716109,3800,TO
1717503,70000,TO
1718451,11589,TO
1718840,2155,TO
1700350,23000,TO
1700707,96600,TO
1703701,71300,TO
1703867,52956,TO
1706258,17000,TO
1707652,65170,TO
1709500,46187,TO
1711506,2523,TO
1715754,11000,TO
1716604,163982,TO
1718899,48180,TO
1720853,46120,TO
1720978,40250,TO
1701101,86400,TO
1703305,39503,TO
1709807,8208,TO
1713601,102200,TO
1721000,46653,TO
1716505,244200,TO
1718204,139840,TO
1718881,38466,TO
1720655,72520,TO
1721109,11801,TO
1703073,33818,TO
1703842,405600,TO
1704105,13695,TO
1709005,43500,TO
1710508,36400,TO
1710904,58364,TO
1711951,7920,TO
1712405,5900,TO
1712702,144060,TO
1715101,16023,TO
1718758,10989,TO
1700400,35000,TO
1705102,43400,TO
1707009,64078,TO
1714203,9600,TO
1715259,576,TO
1717008,9300,TO
1718006,3501,TO
1718907,115290,TO
1720499,50000,TO
1720903,660,TO
1600709,4206,AP
1600238,802,AP
1600253,3825,AP
1600303,7963,AP
1600535,1160,AP
1301704,10000,AM
2902500,51000,BA
2903201,831000,BA
2911105,1855000,BA
2919553,702000,BA
2926202,495000,BA
2928901,1650000,BA
2909406,800,BA
2928406,2500,BA
2930907,2400,BA
2908101,78606,BA
2909307,744000,BA
2917359,396000,BA
2928208,6268,BA
2922250,120,BA
2907103,616,BA
2930154,18000,BA
2930758,715,BA
2916856,48,BA
2916500,173,BA
2921906,3528,BA
2920205,1781,BA
2305308,884,CE
2313401,352,CE
2307650,128,CE
2307007,524,CE
2307601,2640,CE
5300108,312000,DF
5214002,8800,GO
5214051,12416,GO
5214838,75600,GO
5215256,35480,GO
5220207,2747,GO
5221577,3900,GO
5202155,5688,GO
5202502,28440,GO
5203807,11160,GO
5207535,90,GO
5208905,13735,GO
5211008,13120,GO
5212204,27000,GO
5212956,29440,GO
5219258,7245,GO
5202353,32400,GO
5203104,23660,GO
5203401,31683,GO
5207105,14400,GO
5213707,144000,GO
5217203,73776,GO
5200555,1500,GO
5200829,13950,GO
5203575,34394,GO
5204656,6132,GO
5204706,30600,GO
5207501,4804,GO
5212808,20400,GO
5213087,4210,GO
5213772,11563,GO
5214101,2149,GO
5214606,179200,GO
5214879,213,GO
5218003,62904,GO
5219605,7161,GO
5221452,893,GO
5221601,85800,GO
5200605,34200,GO
5205307,2800,GO
5213509,1832,GO
5214903,2053,GO
5220009,125000,GO
5203203,14500,GO
5205406,215,GO
5208608,11400,GO
5209291,20,GO
5209457,87,GO
5209804,10800,GO
5210158,460,GO
5210901,5928,GO
5211206,990,GO
5213855,29,GO
5214861,2400,GO
5218607,1950,GO
5218706,660,GO
5218904,205,GO
5219357,2100,GO
5219456,22500,GO
5220157,9000,GO
5221700,6480,GO
5201108,17154,GO
5201603,2700,GO
5203609,160,GO
5205208,550,GO
5209606,550,GO
5210000,3200,GO
5210406,98700,GO
5210562,950,GO
5210604,520,GO
5211404,2550,GO
5211800,18585,GO
5212055,1044,GO
5215009,350,GO
5216809,3241,GO
5219506,5423,GO
5219902,6690,GO
5221007,1380,GO
5200902,21600,GO
5210208,18000,GO
5210307,4680,GO
5211602,9000,GO
5212006,10080,GO
5213400,1002,GO
5200159,620,GO
5200852,950,GO
5201306,6500,GO
5202809,2950,GO
5207808,36000,GO
5213905,6480,GO
5214408,7300,GO
5219001,599,GO
5219100,4700,GO
5220108,18000,GO
5221502,57600,GO
5200050,2145,GO
5201801,2556,GO
5203302,89535,GO
5203559,1876,GO
5204557,1987,GO
5208400,231,GO
5208707,4025,GO
5208806,8000,GO
5209200,7452,GO
5209705,15600,GO
5212303,39410,GO
5214507,896,GO
5219738,700,GO
5220454,3550,GO
5221197,620,GO
5221403,10500,GO
5200803,7786,GO
5207907,18900,GO
5209408,403,GO
5209903,2394,GO
5212709,840,GO
5218300,10538,GO
5219803,5141,GO
5220686,3034,GO
5220702,20467,GO
5200100,13630,GO
5200175,144000,GO
5200258,1463,GO
5200308,14824,GO
5204003,103600,GO
5205497,21450,GO
5205513,30443,GO
5205802,14186,GO
5206206,993750,GO
5208004,49755,GO
5212501,247000,GO
5213053,82500,GO
5215231,1053,GO
5215603,233100,GO
5217302,10750,GO
5217609,50976,GO
5219753,4668,GO
5222203,5300,GO
5222302,66555,GO
5201454,3300,GO
5201504,26500,GO
5204409,131000,GO
5205059,9000,GO
5205471,331200,GO
5207253,77000,GO
5211909,1078800,GO
5213004,33000,GO
5213103,360000,GO
5213756,468600,GO
5215652,38000,GO
5216452,124250,GO
5218102,85500,GO
5218805,1476000,GO
5219308,210000,GO
5219407,28000,GO
5219712,33000,GO
5220504,118800,GO
5200134,188700,GO
5204607,3900,GO
5205455,16560,GO
5207352,70114,GO
5207402,92400,GO
5209952,102600,GO
5211701,39600,GO
5215702,162000,GO
5215900,15300,GO
5216403,396000,GO
5220058,36000,GO
5221551,92400,GO
5221908,5400,GO
5200209,349,GO
5200506,9520,GO
5203500,221400,GO
5203906,42480,GO
5204250,29750,GO
5204508,115500,GO
5206503,1890,GO
5209101,269800,GO
5209937,43200,GO
5211503,124200,GO
5212105,78480,GO
5212600,10230,GO
5212907,3200,GO
5213806,105600,GO
5216007,13490,GO
5217104,208000,GO
5217708,102400,GO
5218052,48600,GO
5218391,2560,GO
5218789,600,GO
5222054,88200,GO
5206305,18108,GO
5208152,95940,GO
5215306,145090,GO
5215801,3806,GO
5217401,47730,GO
5219209,88580,GO
5220264,48060,GO
5220603,306000,GO
5221809,21838,GO
5222005,160000,GO
5204805,276000,GO
5205109,460000,GO
5205901,30000,GO
5206602,7000,GO
5206909,9200,GO
5208509,12000,GO
5210109,381900,GO
5215504,11500,GO
5221304,1440,GO
5204300,4800,GO
5209150,4480,GO
5210802,463,GO
5211305,12000,GO
5216304,9150,GO
5218508,93000,GO
