cod_ibge,qnt_produzida,uf
3111150,2419.2000000000003,MG
3112703,466.56000000000006,MG
3116506,1036.8000000000002,MG
3118809,6804.0,MG
3126703,1782.0000000000002,MG
3127354,254.88000000000002,MG
3129657,1285.2,MG
3135357,5400.0,MG
3136801,43.2,MG
3138658,1425.6000000000001,MG
3138682,950.4000000000001,MG
3142007,1814.4,MG
3143302,3240.0,MG
3147956,1728.0,MG
3152131,1144.8000000000002,MG
3162252,1317.6000000000001,MG
3162401,2808.0,MG
3162658,1831.68,MG
3170008,4914.0,MG
3170909,2376.0,MG
3171030,641.5200000000001,MG
3108503,1296.0,MG
3120300,518.4000000000001,MG
3127800,4644.0,MG
3132008,907.2,MG
3136579,1108.0800000000002,MG
3146255,1706.4,MG
3107307,2108.1600000000003,MG
3123809,410.40000000000003,MG
3126604,226.8,MG
3128253,544.32,MG
3145455,552.96,MG
3120102,233.28000000000003,MG
3121001,777.6,MG
3121605,604.8000000000001,MG
3125408,1123.2,MG
3127602,883.44,MG
3153301,444.96000000000004,MG
3125507,1853.2800000000002,MG
3165909,2039.0400000000002,MG
3102852,747.36,MG
3104452,1188.0,MG
3106507,680.4000000000001,MG
3112307,5298.4800000000005,MG
3113503,1944.0000000000002,MG
3116100,518.4000000000001,MG
3126505,293.76,MG
3132503,2160.0,MG
3135456,293.76,MG
3136520,691.2,MG
3138351,155.52,MG
3141801,2324.1600000000003,MG
3169703,1010.8800000000001,MG
3171071,825.12,MG
3103405,5616.0,MG
3113008,6480.0,MG
3119500,1036.8000000000002,MG
3134004,2106.0,MG
3145307,9882.0,MG
3146305,1367.2800000000002,MG
3152170,2592.0,MG
3171600,786.24,MG
3102704,1382.4,MG
3117009,993.6,MG
3133303,1015.2,MG
3141405,3477.6000000000004,MG
3148707,2155.6800000000003,MG
3101706,3628.8,MG
3105202,1058.4,MG
3122454,777.6,MG
3125606,1620.0,MG
3134707,1911.6000000000001,MG
3135803,5616.0,MG
3136009,4492.8,MG
3136504,2032.5600000000002,MG
3140555,341.28000000000003,MG
3143153,1458.0,MG
3146750,1825.2,MG
3155108,648.0,MG
3156601,2527.2000000000003,MG
3157104,138.24,MG
3158102,1157.76,MG
3160306,4687.200000000001,MG
3104700,1814.4,MG
3115458,3218.4,MG
3126752,1375.92,MG
3126802,470.88000000000005,MG
3132305,3153.6000000000004,MG
3137007,11664.0,MG
3139201,2700.0,MG
3145356,2376.0,MG
3146206,881.2800000000001,MG
3148509,1188.0,MG
3152402,1944.0000000000002,MG
3165552,1620.0,MG
3168606,3693.6000000000004,MG
3100906,6912.0,MG
3106606,1080.0,MG
3113701,2090.88,MG
3120151,1909.44,MG
3127057,756.0,MG
3138906,756.0,MG
3144300,2166.48,MG
3157658,1224.72,MG
3166709,233.28000000000003,MG
3170305,97.2,MG
3109808,216.0,MG
3112604,3294.0,MG
3129103,2980.8,MG
3134202,2052.0,MG
3159803,591.84,MG
3103504,7430.400000000001,MG
3103751,3600.7200000000003,MG
3111804,5076.0,MG
3115003,228.96,MG
3115805,10584.0,MG
3130705,248.4,MG
3142809,44280.0,MG
3152808,3341.5200000000004,MG
3169604,367.20000000000005,MG
3170206,14493.6,MG
3100104,622.08,MG
3119302,794.8800000000001,MG
3123502,88.56,MG
3124807,129.60000000000002,MG
3127909,129.60000000000002,MG
3143104,648.0,MG
3148103,1730.16,MG
3166808,64.80000000000001,MG
3114303,2833.92,MG
3128907,183.60000000000002,MG
3137502,10776.240000000002,MG
3141207,120.96000000000001,MG
3148004,18619.2,MG
3155504,149.04000000000002,MG
3159704,56.160000000000004,MG
3162104,468.72,MG
3168903,665.2800000000001,MG
3111101,3330.7200000000003,MG
3114550,162.0,MG
3116902,168.48000000000002,MG
3127008,1339.2,MG
3127107,1663.2,MG
3133402,2455.92,MG
3134400,648.0,MG
