cod_ibge,qnt_produzida,uf
4115853,1663.2,PR
4117222,648.0,PR
4117453,7560.000000000001,PR
4117909,6156.0,PR
4118451,187.92000000000002,PR
4120853,183.60000000000002,PR
4123501,3540.2400000000002,PR
4125456,1620.0,PR
4125753,31104.000000000004,PR
4127403,2160.0,PR
4127700,24192.0,PR
4127957,15724.800000000001,PR
4101051,3888.0000000000005,PR
4103057,15960.240000000002,PR
4103354,28080.000000000004,PR
4103453,68942.88,PR
4104055,39398.4,PR
4104600,15847.920000000002,PR
4104808,164941.92,PR
4105003,41893.200000000004,PR
4106308,41040.0,PR
4107124,6462.72,PR
4109302,56000.16,PR
4109757,21254.4,PR
4110052,3369.6000000000004,PR
4113452,6480.0,PR
4116703,39223.44,PR
4123824,5752.08,PR
4124020,21958.56,PR
4127858,16403.04,PR
4105300,45342.72,PR
4108304,1555.2,PR
4110953,2248.56,PR
4115606,27846.72,PR
4115804,8244.720000000001,PR
4116059,263.52000000000004,PR
4121257,9372.24,PR
4124053,1762.5600000000002,PR
4125704,3600.7200000000003,PR
4126355,611.2800000000001,PR
4128559,41040.0,PR
4101002,22680.0,PR
4102752,22680.0,PR
4104501,22680.0,PR
4119004,19872.0,PR
4119806,48384.0,PR
4120358,36288.0,PR
4121406,58968.00000000001,PR
4123808,40824.0,PR
4102604,3564.0000000000005,PR
4103024,20736.0,PR
4103156,9720.0,PR
4106571,16200.000000000002,PR
4107207,61776.00000000001,PR
4107405,10497.6,PR
4107850,6998.400000000001,PR
4108403,20563.2,PR
4114351,1123.2,PR
4115408,32400.000000000004,PR
4116950,3888.0000000000005,PR
4117255,62208.00000000001,PR
4119251,3024.0,PR
4121604,58752.00000000001,PR
4122800,5054.400000000001,PR
4123006,17971.2,PR
4124400,28620.000000000004,PR
4125209,29808.000000000004,PR
4128609,40521.600000000006,PR
4103222,30240.000000000004,PR
4105409,63936.00000000001,PR
4106506,60480.00000000001,PR
4111209,18144.0,PR
4115309,4665.6,PR
4118501,58449.600000000006,PR
4124806,60264.00000000001,PR
4126272,1458.0,PR
4126652,7560.000000000001,PR
4128708,28512.000000000004,PR
4103040,45297.36,PR
4113254,4564.08,PR
4115739,31842.72,PR
4117800,16195.68,PR
4119608,68968.8,PR
4123857,23721.120000000003,PR
4103958,15921.36,PR
4104428,76204.8,PR
4104451,11566.800000000001,PR
4107546,3309.1200000000003,PR
4108452,28693.440000000002,PR
4108650,35069.76,PR
4109401,202992.48,PR
4110201,311.04,PR
4113304,24900.480000000003,PR
4115457,10177.92,PR
4117057,16511.04,PR
4119301,67709.52,PR
4120150,31298.4,PR
4120903,17141.760000000002,PR
4121752,21228.480000000003,PR
4122156,23587.2,PR
4127965,15513.12,PR
4128658,11232.0,PR
4105706,10389.6,PR
4106456,6294.240000000001,PR
4109658,16200.000000000002,PR
4114401,77760.0,PR
4117602,9720.0,PR
4107736,13802.400000000001,PR
4108957,4158.0,PR
4110102,25444.800000000003,PR
4110508,40579.920000000006,PR
4111407,20563.2,PR
4120606,50388.48,PR
4127007,33696.0,PR
4110706,21433.68,PR
4113908,4844.88,PR
4121505,19170.0,PR
4122008,4844.88,PR
4102901,2052.0,PR
4106803,1036.8000000000002,PR
4118600,7560.000000000001,PR
4118709,5670.0,PR
4128203,1123.2,PR
4101309,6480.0,PR
4125100,1944.0000000000002,PR
4125605,12355.2,PR
4113205,50544.0,PR
4120101,4227.12,PR
4101804,29170.800000000003,PR
4102307,15552.000000000002,PR
4104204,5261.76,PR
4104253,3812.4,PR
4106209,19440.0,PR
4119509,980.6400000000001,PR
4125506,2350.08,PR
4104105,10670.400000000001,PR
4119103,1555.2,PR
4121208,13439.52,PR
4122305,9201.6,PR
4127601,1151.28,PR
4300307,2916.0,RS
4304309,22464.0,RS
4310405,49572.0,RS
4313425,22161.600000000002,RS
4315008,6700.320000000001,RS
4315057,4957.200000000001,RS
4315073,324.0,RS
4317202,71280.0,RS
4317905,13737.6,RS
4318499,3991.6800000000003,RS
4321808,65154.240000000005,RS
4322103,21772.800000000003,RS
4322301,21772.800000000003,RS
4301859,1890.0000000000002,RS
4302204,3939.84,RS
4302378,7603.200000000001,RS
4302600,18144.0,RS
4304002,33696.0,RS
4306007,16329.6,RS
4306320,20736.0,RS
4306734,38361.600000000006,RS
4307450,5896.8,RS
4309605,19656.0,RS
4309704,17582.4,RS
4312302,10264.320000000002,RS
4313011,5909.76,RS
4315404,27216.0,RS
4319109,39312.0,RS
4320230,21772.800000000003,RS
4321402,38707.200000000004,RS
4321477,11664.0,RS
4321907,18144.0,RS
4323705,4957.200000000001,RS
4300505,3462.48,RS
4300646,719.2800000000001,RS
4303400,3110.4,RS
4305801,20412.0,RS
4306072,7892.64,RS
4306429,26244.0,RS
4306924,6804.0,RS
4307302,49896.0,RS
4308508,7560.000000000001,RS
4309126,9408.960000000001,RS
4310504,6998.400000000001,RS
4311601,21384.0,RS
4312708,29160.000000000004,RS
4313441,8985.6,RS
4313466,5832.0,RS
4313805,1360.8000000000002,RS
